id_prod;nome_produto;id_conc;cidade_produto;cep_produto;endereco_produto;estado_produto;data_produto;tipo_oferta;grande_area;sub_area;pubico_alvo;faixa_peco;duração;maturidade;100% Online
204;O líder, a equipe e a ética na indústria;1;;;;;12/03/2021;4;3;3.4;2;17,2;6;2;Sim
205;OEE na prática;1;;;;;12/03/2021;4;4;4.4;2;19,18;7;2;Sim
206;OKR - Objectives and Key Results;1;;;;;12/03/2021;4;4;4.4;2;15,22;5;2;Sim
207;Onde buscar capital para empreender?;1;;;;;12/03/2021;4;5;5.1;1;13,24;4;3;Sim
208;Os desafios da Liderança 4.0;1;;;;;12/03/2021;4;3;3.4;2;25,11;10;4;Sim
209;Os primeiros passos do Empreendedor;1;;;;;12/03/2021;4;5;5.2;1;13,24;4;1;Sim
210;Prospecção na Indústria 4.0 - Atitude do vendedor;1;;;;;12/03/2021;4;5;5.2;1;23,13;9;1;Sim
211;Quem é o cliente 4.0?;1;;;;;12/03/2021;4;4;4.2;1;13,24;4;1;Sim
212;Tecnologias emergentes e ferramenta de autoavaliação para a Transformação Digital;1;;;;;12/03/2021;4;4;4.1;1;19,18;7;1;Sim
213;Transformação Digital;1;;;;;12/03/2021;4;4;4.1;1;84,48;40;1;Sim
214;Conectando-se à Indústria 4.0;1;;;;;12/03/2021;4;4;4.1;2;71,2;40;4;Sim
215;Desvendando o Lean Manufacturing;1;;;;;12/03/2021;4;4;4.1;3;35,6;20;4;Sim
216;Manufatura Aditiva Aplicada;1;;;;;12/03/2021;4;4;4.1;3;71,2;40;4;Sim
217;Privacidade e Proteção de Dados (LGPD);1;;;;;12/03/2021;4;6;6.1;1;Gratuito;4;1;Sim
218;Softskills - Competências do profissional da indústria 4.0;1;;;;;12/03/2021;4;4;4.1;3;71,2;40;4;Sim
219;Empreendedorismo;1;;;;;12/03/2021;4;4;4.1;1;Gratuito;14;1;Sim
220;Controlador e Programador de Produção;1;;;;;12/03/2021;4;4;4.6;3;569,6;160;4;Sim
221;Logística (5's e almoxarifado);1;;;;;12/03/2021;4;4;4.6;3;Gratuito;14;4;Sim
222;LGPD para o Setor de Transporte;7;Avenida Cândido Portinari, 1100;05114-001;São Paulo;SP;12/06/2021;2;6;6.1;2;Gratuito;24;4;Sim
223;LGPD para o Setor de Transporte;7;Rua Tuiuti, 9;02168-105;São Paulo;SP;12/06/2021;2;6;6.1;2;Gratuito;24;4;Sim
224;LGPD para o Setor de Transporte;7;QR 420 Conjunto 8 Conjunto 8 Lote 1 1;72320-426;Brasília;DF;12/06/2021;2;6;6.1;2;Gratuito;24;4;Sim
225;LGPD para o Setor de Transporte;7;Avenida Marinheiro Max Schramm, 3635;88095-001;Florianópolis;SC;12/06/2021;2;6;6.1;2;Gratuito;24;4;Sim
226;LGPD para o Setor de Transporte;7;Avenida Beberibe, 3212;52130-547;Recife;PE;12/06/2021;2;6;6.1;2;Gratuito;24;4;Sim
227;LGPD para o Setor de Transporte;7;Rua Dinorah Figueiredo Drumond, 1;31630-230;Belo Horizonte;MG;12/06/2021;2;6;6.1;2;Gratuito;24;4;Sim
228;Especialização em Gestão de Negócios;7;Estrada Camboatá, 135;21670-512;Rio de Janeiro;RJ;12/06/2021;2;4;4.1;2;Gratuito;370;4;Sim
229;Especialização em Gestão de Negócios;7;Avenida Cândido Portinari, 1100;05114-001;São Paulo;SP;12/06/2021;2;4;4.1;2;Gratuito;370;4;Sim
230;Especialização em Gestão de Negócios;7;Rua Dinorah Figueiredo Drumond, 1;31630-230;Belo Horizonte;MG;12/06/2021;2;4;4.1;2;Gratuito;370;4;Sim
231;Especialização em Gestão de Negócios;7;Avenida José Aloísio Filho, 695;90250-180;Porto Alegre;RS;12/06/2021;2;4;4.1;2;Gratuito;370;4;Sim
232;Especialização em Gestão de Negócios;7;Avenida Marinheiro Max Schramm, 3635;88095-001;Florianópolis;SC;12/06/2021;2;4;4.1;2;Gratuito;370;4;Sim
233;Especialização em Gestão de Negócios;7;Avenida Autaz Mirim;69088-245;Manaus;AM;12/06/2021;2;4;4.1;2;Gratuito;370;4;Sim
234;Especialização em Gestão de Negócios;7;Rua Salvador Ferrante, 1440;81670-390;Curitiba;PR;12/06/2021;2;4;4.1;2;Gratuito;370;4;Sim
235;Especialização em Gestão de Recursos Humanos;7;Avenida Cândido Portinari, 1100;05114-001;São Paulo;SP;12/06/2021;2;3;3.3;2;Gratuito;370;4;Sim
236;Especialização em Gestão de Recursos Humanos;7;Rua Dinorah Figueiredo Drumond, 1;31630-230;Belo Horizonte;MG;12/06/2021;2;3;3.3;2;Gratuito;370;4;Sim
237;Especialização em Gestão de Finanças;7;Avenida Cândido Portinari, 1100;05114-001;São Paulo;SP;12/06/2021;2;1;1.1;2;Gratuito;370;4;Sim
238;Curso Análises e Diagnósticos de Gestão;19;;;;;12/06/2021;4;4;4.1;1;249;Não Definido;2;Sim
239;Planejamento Financeiro para Lançamentos Digitais;19;;;;;12/06/2021;4;4;4.1;1;297;Não Definido;2;Sim
240;Curso de Controle Financeiro e Fluxo de Caixa;19;;;;;12/06/2021;4;1;1.1;1;697;Não Definido;2;Sim
241;Curso de Precificação para Produtos e Serviços;19;;;;;12/06/2021;4;2;2.5;1;697;Não Definido;2;Sim
242;Curso de Separação das Finanças Pessoais e Empresariais;19;;;;;12/06/2021;4;1;1.1;1;497;Não Definido;2;Sim
243;Análises Financeiras para Pequenas Empresas;19;;;;;12/06/2021;4;1;1.1;1;119;Não Definido;2;Sim
244;GESTÃO FINANCEIRA LUCRATIVA;19;;;;;12/06/2021;4;1;1.1;1;1997;Não Definido;2;Sim
245;FORMAÇÃO EM GESTÃO ESTRATÉGICA;19;;;;;12/06/2021;4;4;4.1;1;990;Não Definido;2;Sim
246;Como atender com excelência e segurança para garantir a confiança dos clientes;21;Rua Bambuí, 20 cj 102/103 Serra;30210-490;Belo Horizonte;MG;12/06/2021;4;4;4.2;1;Gratuito;0,3;2;Sim
247;Como gerenciar fornecedores em estabelecimentos de alimentação fora do lar?;21;Rua Bambuí, 20 cj 102/103 Serra;30210-490;Belo Horizonte;MG;12/06/2021;4;2;2.2;1;Gratuito;0,5;2;Sim
248;Como gerenciar e desenvolver pessoas no dia a dia do estabelecimento de alimentação fora do lar?;21;Rua Bambuí, 20 cj 102/103 Serra;30210-490;Belo Horizonte;MG;12/06/2021;4;3;3.4;1;Gratuito;0,5;2;Sim
249;O que bares e restaurantes inovadores têm trazido de tendências globais?;21;Rua Bambuí, 20 cj 102/103 Serra;30210-490;Belo Horizonte;MG;12/06/2021;4;4;4.1;1;Gratuito;0,5;2;Sim
250;Por que estabelecer um bom layout de salão aumentará sua eficácia? E como implementar?;21;Rua Bambuí, 20 cj 102/103 Serra;30210-490;Belo Horizonte;MG;12/06/2021;4;4;4.5;1;Gratuito;0,5;2;Sim
251;Como posso desenvolver e implementar ações simples de marketing digital em bares e restaurantes?;21;Rua Bambuí, 20 cj 102/103 Serra;30210-490;Belo Horizonte;MG;12/06/2021;4;2;2.7;1;Gratuito;0,5;2;Sim
252;Como planejar o layout da cozinha para trazer ganhos de produtividade?;21;Rua Bambuí, 20 cj 102/103 Serra;30210-490;Belo Horizonte;MG;12/06/2021;4;4;4.5;1;Gratuito;0,5;2;Sim
253;Formação de preço de venda;21;Rua Bambuí, 20 cj 102/103 Serra;30210-490;Belo Horizonte;MG;12/06/2021;4;2;2.5;1;Gratuito;0,5;2;Sim
254;Como desenvolver uma equipe com atendimento de excelência para obter resultados excepcionais;21;Rua Bambuí, 20 cj 102/103 Serra;30210-490;Belo Horizonte;MG;12/06/2021;4;3;3.2;1;Gratuito;0,5;2;Sim
255;Gestão Administrativa v.2;30;;;Rosário;MA;12/07/2021;4;4;4.1;1;150;12;1;Sim
256;Departamento Pessoal - Versão 3;30;;;Rosário;MA;12/07/2021;4;3;3.3;1;120;12;1;Sim
257;Gestão de RH v.2;30;;;Rosário;MA;12/07/2021;4;3;3.3;1;160;12;1;Sim
258;Liderança Eficaz;30;;;Rosário;MA;12/07/2021;4;3;3.4;1;80;8;1;Sim
259;Departamento Pessoal v.2;30;;;Rosário;MA;12/07/2021;4;3;3.3;1;120;12;1;Sim
260;Empreendedorismo;30;;;Rosário;MA;12/07/2021;4;4;4.1;1;160;6;1;Sim
261;Gestão Administrativa;30;;;Rosário;MA;12/07/2021;4;4;4.1;1;80;12;1;Sim
262;Recursos Humanos e Departamento Pessoal;30;;;Rosário;MA;12/07/2021;4;3;3.2;3;160;14;2;Sim
263;Bom Negócio - Vale do Pinhão;27;Rua Engenheiros Rebouças, 1732;80230-040;Curitiba;PR;12/07/2021;2;5;5.1;1;Gratuito;90;1;Não
264;Auxiliar de Recursos Humanos;35;;;;;12/07/2021;4;3;3.1;3;Gratuito;8;2;Sim
265;Auxiliar Operacional;35;;;;;12/07/2021;4;4;4.1;3;Gratuito;8;2;Sim
266;Liderança e Inspetoria;35;;;;;12/07/2021;4;3;3.4;3;Gratuito;8;2;Sim
267;Secretariado Executivo;35;;;;;12/07/2021;4;3;3.2;3;Gratuito;8;2;Sim
268;Assistente de Logística;35;;;;;12/07/2021;4;4;4.6;3;Gratuito;8;2;Sim
269;Assistente de Planejamento, Programação e Controle de Produção;35;;;;;12/07/2021;4;4;4.1;3;Gratuito;8;2;Sim
270;Gestão de Projetos;35;;;;;12/07/2021;4;4;4.1;3;Gratuito;8;2;Sim
271;Noções de Logística Comercial;35;;;;;12/07/2021;4;4;4.6;3;Gratuito;8;2;Sim
272;Liderança de Alta Performance;130;Av. Colares Moreira;65075-770;São Luís;MA;12/07/2021;3;3;3.4;2;Não Definido;16;4;Não
273;A Arte da Negociação no Ambiente Corporativo;130;Av. Colares Moreira;65075-770;São Luís;MA;12/07/2021;3;2;2.4;2;Não Definido;16;4;Não
274;Workshop Atitude ao Resultado;130;Av. Colares Moreira;65075-770;São Luís;MA;12/07/2021;3;4;4.4;3;Não Definido;8;4;Não
275;Gestão da Força de Venda;130;Av. Colares Moreira;65075-770;São Luís;MA;12/07/2021;3;3;3.2;3;Não Definido;16;4;Não
276;Indicadores Financeiros;130;Av. Colares Moreira;65075-770;São Luís;MA;12/07/2021;3;1;1.1;2;Não Definido;16;4;Não
277;Planejamento Estratégico;130;Av. Colares Moreira;65075-770;São Luís;MA;12/07/2021;6;3;3.4;2;Não Definido;Não Definido;4;Não
278;Restruturação de Processos e Rotinas;130;Av. Colares Moreira;65075-770;São Luís;MA;12/07/2021;6;4;4.4;2;Não Definido;Não Definido;4;Não
279;Manualização de Processos;130;Av. Colares Moreira;65075-770;São Luís;MA;12/07/2021;6;4;4.4;2;Não Definido;Não Definido;4;Não
280;Gestão Estratégica Financeira;130;Av. Colares Moreira;65075-770;São Luís;MA;12/07/2021;6;1;1.1;2;Não Definido;Não Definido;4;Não
281;Plano de Negócios (Business Plan);130;Av. Colares Moreira;65075-770;São Luís;MA;12/07/2021;6;5;5.1;2;Não Definido;Não Definido;4;Não
282;Pesquisa de Mercado;130;Av. Colares Moreira;65075-770;São Luís;MA;12/07/2021;6;5;5.2;2;Não Definido;Não Definido;4;Não
283;Seleção de Talentos Profissionais;130;Av. Colares Moreira;65075-770;São Luís;MA;12/07/2021;6;3;3.1;2;Não Definido;Não Definido;4;Não
284;Start Up de Rede de Franquias;130;Av. Colares Moreira;65075-770;São Luís;MA;12/07/2021;6;5;5.3;2;Não Definido;Não Definido;4;Não
285;Programa Avançado de Marketing Digital;132;Av. Paulista, 1776;01310-200;São Paulo;SP;12/07/2021;2;2;2.7;3;4990;130;4;Não
286;Programa Avançado de Marketing Digital;132;Av. Paulista, 1776;01310-200;São Paulo;SP;12/07/2021;1;2;2.7;3;4190;130;4;Não
287;Curso de Logística e Engenharia de Vendas no Ecommerce;132;Av. Paulista, 1776;01310-200;São Paulo;SP;12/07/2021;2;4;4.7;1;2090;40;4;Não
288;Curso de Atendimento na Era Digital;132;Av. Paulista, 1776;01310-200;São Paulo;SP;12/07/2021;1;4;4.2;2;580;6,5;4;Não
289;Curso de Gerente de Ecommerce;132;Av. Paulista, 1776;01310-200;São Paulo;SP;12/07/2021;1;2;2.4;2;3790;50;4;Não
290;Curso Avançado de Mídia Programática;132;Av. Paulista, 1776;01310-200;São Paulo;SP;12/07/2021;1;3;3.5;3;750;10,5;4;Não
291;Curso de Consultoria Empresarial Básico;136;;;;;12/07/2021;4;3;3.2;3;Gratuito;20;2;Sim
292;Gestão de estoque;136;;;;;12/07/2021;4;4;4.3;2;Gratuito;40;4;Sim
293;Gestão de compras;136;;;;;12/07/2021;4;2;2.2;2;Gratuito;30;4;Sim
294;Plano de negócios;136;;;;;12/07/2021;4;5;5.2;1;Gratuito;25;1;Sim
295;Gestão da produção;136;;;;;12/07/2021;4;4;4.4;2;Gratuito;30;4;Sim
296;Como criar uma Startup;136;;;;;12/07/2021;4;5;5.2;1;Gratuito;25;1;Sim
297;Assistente de PCP I (Planejamento e Controle da Produção);136;;;;;12/07/2021;4;4;4.1;2;Gratuito;30;4;Sim
298;Assistente de PCP II (Planejamento e Controle da Produção);136;;;;;12/07/2021;4;4;4.1;2;Gratuito;30;4;Sim
299;Assistente Administrativo;136;;;;;12/07/2021;4;3;3.2;3;Gratuito;35;4;Sim
300;Adminstração de Empresas;136;;;;;12/07/2021;4;4;4.1;1;Gratuito;40;1;Sim
301;Introdução ao PCP (Planejamento e Controle de Produção);136;;;;;12/07/2021;4;4;4.1;1;Gratuito;30;1;Sim
302;Comércio Exterior;136;;;;;12/07/2021;4;2;2.6;2;Gratuito;40;4;Sim
303;Gestão da Qualidade;136;;;;;12/07/2021;4;4;4.1;2;Gratuito;35;4;Sim
304;Noções de Relações Internacionais;136;;;;;12/07/2021;4;2;2.6;2;Gratuito;40;4;Sim
305;Noções de Logística;136;;;;;12/07/2021;4;4;4.6;2;Gratuito;30;4;Sim
306;Empreendedorismo;136;;;;;12/07/2021;4;5;5.2;1;Gratuito;35;1;Sim
307;Gestão de Projetos;136;;;;;12/07/2021;4;4;4.1;2;Gratuito;40;4;Sim
308;Administração de Vendas;136;;;;;12/07/2021;4;2;2.4;2;Gratuito;35;4;Sim
309;Administração de RH;136;;;;;12/07/2021;4;3;3.3;2;Gratuito;35;4;Sim
310;Técnicas de Vendas;136;;;;;12/07/2021;4;2;2.4;2;Gratuito;40;2;Sim
311;Formação de preço de venda;136;;;;;12/07/2021;4;2;2.5;1;Gratuito;35;2;Sim
312;Plano de Vendas;136;;;;;12/07/2021;4;2;2.4;1;Gratuito;10;2;Sim
313;Pesquisa de mercado;136;;;;;12/07/2021;4;5;5.2;1;Gratuito;25;2;Sim
314;Marketing Multinível;136;;;;;12/07/2021;4;2;2.7;1;Gratuito;10;2;Sim
315;Atendimento ao cliente;136;;;;;12/07/2021;4;4;4.2;1;Gratuito;30;2;Sim
316;Comunicação Empresarial;136;;;;;12/07/2021;4;3;3.4;2;Gratuito;35;4;Sim
317;Vendas diretas;136;;;;;12/07/2021;4;2;2.4;1;Gratuito;40;2;Sim
318;Marketing e Gestão Empresarial;136;;;;;12/07/2021;4;2;2.7;2;Gratuito;25;4;Sim
319;Contabilidade Básica;136;;;;;12/07/2021;4;1;1.1;1;Gratuito;35;2;Sim
320;Finanças Empresariais;136;;;;;12/07/2021;4;1;1.1;1;Gratuito;40;4;Sim
321;Contabilidade Gerencial;136;;;;;12/07/2021;4;1;1.1;2;Gratuito;40;4;Sim
322;Administração de Finanças;136;;;;;12/07/2021;4;1;1.1;2;Gratuito;40;4;Sim
323;Gestão de Pessoas;136;;;;;12/07/2021;4;3;3.3;2;Gratuito;25;4;Sim
324;Gestão de cargos e salários;136;;;;;12/07/2021;4;3;3.3;2;Gratuito;40;4;Sim
325;Chefia & Liderança;136;;;;;12/07/2021;4;3;3.4;2;Gratuito;40;4;Sim
326;Recrutamento e Seleção;136;;;;;12/07/2021;4;3;3.1;2;Gratuito;35;4;Sim
327;Departamento Pessoal;136;;;;;12/07/2021;4;3;3.3;2;Gratuito;35;4;Sim
328;Liderança Empresarial;138;Rua Cônego Raimundo, 236;35700-034;Sete Lagoas;MG;12/08/2021;4;3;3.4;2;300;8;4;Sim
329;Gestão Comercial;138;Rua Cônego Raimundo, 236;35700-034;Sete Lagoas;MG;12/08/2021;4;2;2.4;2;300;12;4;Sim
330;Gestão de Finanças;138;Rua Cônego Raimundo, 236;35700-034;Sete Lagoas;MG;12/08/2021;4;1;1.1;2;300;12;4;Sim
331;Planejamento Estratégico;138;Rua Cônego Raimundo, 236;35700-034;Sete Lagoas;MG;12/08/2021;4;3;3.4;2;300;12;4;Sim
332;Gestão Empresarial;138;Rua Cônego Raimundo, 236;35700-034;Sete Lagoas;MG;12/08/2021;4;4;4.1;2;1500;50;4;Sim
333;ALINHAMENTO ESTRATÉGICO;142;;;Belo Horizonte;MG;12/08/2021;6;4;4.4;2;Não Definido;Não Definido;4;Não
334;MELHORIA RESULTADOS;142;;;Belo Horizonte;MG;12/08/2021;6;4;4.4;2;Não Definido;Não Definido;4;Não
335;MELHORIA MARGEM EBITDA;142;;;Belo Horizonte;MG;12/08/2021;6;4;4.4;2;Não Definido;Não Definido;4;Não
336;REDESENHO DE PROCESSO;142;;;Belo Horizonte;MG;12/08/2021;6;4;4.4;2;Não Definido;Não Definido;4;Não
337;IMPLANTAÇÃO DE COMPLIANCE E LGPD;140;Avenida Afonso Pena 3.355;30130-008;Belo Horizonte;MG;12/08/2021;6;6;6.1;2;Não Definido;Não Definido;4;Não
338;OUTSOURCING DE LGPD;140;Avenida Afonso Pena 3.355;30130-008;Belo Horizonte;MG;12/08/2021;6;6;6.1;2;Não Definido;Não Definido;4;Não
339;Consultoria, Projetos e Treinamentos em TI;143;Avenida Pastor Martin Luther King Jr. 126;20765-000;Rio de Janeiro;RJ;12/08/2021;6;5;5.4;2;Não Definido;Não Definido;4;Não
340;Gerenciamento Completo da Sua Infraestrutura de TI;143;Avenida Pastor Martin Luther King Jr. 126;20765-000;Rio de Janeiro;RJ;12/08/2021;6;5;5.4;2;Não Definido;Não Definido;4;Não
341;Cloud Solutions;143;Avenida Pastor Martin Luther King Jr. 126;20765-000;Rio de Janeiro;RJ;12/08/2021;6;5;5.4;2;Não Definido;Não Definido;4;Não
342;Infraestrutura;143;Avenida Pastor Martin Luther King Jr. 126;20765-000;Rio de Janeiro;RJ;12/08/2021;6;5;5.4;2;Não Definido;Não Definido;4;Não
343;SOLUÇÕES PARA O SEU ERP TOTVS RM;144;;;;MG;12/08/2021;6;5;5.4;2;Não Definido;Não Definido;4;Não
344;SOLUÇÕES PARA O SEU BITRIX24;144;;;;MG;12/08/2021;6;5;5.4;2;Não Definido;Não Definido;4;Não
345;CONSULTORIA EM INFRAESTRUTURA DE TI;144;;;;MG;12/08/2021;6;5;5.4;2;Não Definido;Não Definido;4;Não
346;Programação - Tecnologia para sua transformação digital;154;;;;;12/08/2021;4;3;3.2;2;1200;Não Definido;4;Sim
347;Data Science - Data Driven do Power BI ao Machine Learning com Python;154;;;;;12/08/2021;4;3;3.2;2;1200;Não Definido;4;Sim
348;Transformação Digital - Métodos Ágeis, Squads e Inovação na prática.;154;;;;;12/08/2021;4;3;3.2;2;1200;Não Definido;4;Sim
349;Soft Skill - Liderança, Vendas e Gestão para os dias atuais.;154;;;;;12/08/2021;4;2;2.4;2;1200;Não Definido;4;Sim
350;Gestão de contratos para agências;162;;;;;12/08/2021;4;2;2.5;2;Gratuito;0,2;2;Sim
351;Gestão de produção e eventos para agências;162;;;;;12/08/2021;4;4;4.1;2;Gratuito;0,2;4;Sim
352;Gestão de mídias para agências;162;;;;;12/08/2021;4;3;3.5;2;Gratuito;0,25;2;Sim
353;Gestão financeira para agências no Studio;162;;;;;12/08/2021;4;1;1.1;2;Gratuito;0,3;2;Sim
354;Gestão de projeto em agências;162;;;;;12/08/2021;4;4;4.1;2;Gratuito;0,5;3;Sim
355;Planejamento estratégico empresarial;162;;;;;12/08/2021;4;3;3.4;2;Gratuito;0,25;3;Sim
356;Planejamento de marketing digital;162;;;;;12/08/2021;4;2;2.7;2;Gratuito;0,75;3;Sim
357;Estratégia de marketing de conteúdo;162;;;;;12/08/2021;4;2;2.7;2;Gratuito;0,5;3;Sim
358;Contabilidade e finanças para negócios criativos;167;;;;;12/08/2021;4;1;1.1;2;359,88;Não Definido;2;Sim
359;Empreender na prática: vença os desafios do dia a dia;167;;;;;12/08/2021;4;4;4.4;1;359,88;Não Definido;1;Sim
360;Empreendedorismo criativo: Planejamento financeiro sem complicação;167;;;;;12/08/2021;4;1;1.1;1;359,88;Não Definido;1;Sim
361;Empreendedorismo criativo: Transformando paixão e talento em um negócio sustentável.;167;;;;;12/08/2021;4;4;4.1;1;359,88;Não Definido;1;Sim
362;Empreendedorismo criativo: Coaching - Tenha coragem e clareza para tocar o seu negócio;167;;;;;12/08/2021;4;4;4.1;1;359,88;Não Definido;1;Sim
363;Especial Empreendedorismo Criativo: sonhe, realize e ganhe dinheiro;167;;;;;12/08/2021;4;4;4.1;1;359,88;Não Definido;1;Sim
364;Liderança pragmática;167;;;;;12/08/2021;4;3;3.4;2;359,88;Não Definido;4;Sim
365;Seleção por competências: contrate a pessoa certa;167;;;;;12/08/2021;4;3;3.1;2;359,88;Não Definido;4;Sim
366;Reestruturação das finanças do negócio;167;;;;;12/08/2021;4;1;1.1;2;359,88;Não Definido;4;Sim
367;Inovação para reestruturação do negócio;167;;;;;12/08/2021;4;4;4.4;2;359,88;Não Definido;4;Sim
368;Precificação: como calcular preços em moda;167;;;;;12/08/2021;4;2;2.5;1;359,88;Não Definido;2;Sim
369;Gestão do tempo para empreendedores criativos;167;;;;;12/08/2021;4;4;4.4;1;359,88;Não Definido;2;Sim
370;Planejamento estratégico ao alcance de todos;167;;;;;12/08/2021;4;3;3.4;1;359,88;Não Definido;2;Sim
371;Gestão de negócios e carreiras;167;;;;;12/08/2021;4;3;3.3;2;359,88;Não Definido;4;Sim
372;GESTÃO FINANCEIRA;241;R. Norberto Eduardo Weihermann, 230;89288-385;São Bento do Sul;SC;12/10/2021;2;1;1.1;2;Não Definido;28;3;Não
373;SIMULAÇÃO DE GESTÃO DE NEGÓCIOS;241;R. Norberto Eduardo Weihermann, 230;89288-385;São Bento do Sul;SC;12/10/2021;2;5;5.2;2;Não Definido;32;4;Não
374;GERENCIAMENTO DE PROJETOS;241;R. Norberto Eduardo Weihermann, 230;89288-385;São Bento do Sul;SC;12/10/2021;2;4;4.1;2;Não Definido;32;4;Não
375;PLANEJAMENTO E GESTÃO DA CADEIA DE SUPRIMENTOS (LOGÍSTICA E OPERAÇÕES);241;R. Norberto Eduardo Weihermann, 230;89288-385;São Bento do Sul;SC;12/10/2021;2;4;4.6;2;Não Definido;28;4;Não
376;Desenvolvimento Gerencial e Gestão de Pessoas;241;Rod. Duque de Caxias, Km 8, 6.365;89240-000;São Francisco do Sul;SC;12/10/2021;2;3;3.3;2;Não Definido;360;4;Não
377;Administração de Pessoal, Rotinas Trabalhistas e eSocial;241;R. Norberto Eduardo Weihermann, 230;89288-385;São Bento do Sul;SC;12/10/2021;2;3;3.3;2;Não Definido;360;4;Não
378;Gestão em Comércio Exterior;241;R. Norberto Eduardo Weihermann, 230;89288-385;São Bento do Sul;SC;12/10/2021;2;2;2.6;2;Não Definido;360;4;Não
379;Gestão Estratégica Comercial;241;R. Norberto Eduardo Weihermann, 230;89288-385;São Bento do Sul;SC;12/10/2021;2;5;5.1;2;Não Definido;360;4;Não
380;MBA em Desenvolvimento Gerencial e Gestão de Pessoas;241;R. Norberto Eduardo Weihermann, 230;89288-385;São Bento do Sul;SC;12/10/2021;2;3;3.3;2;Não Definido;440;4;Não
381;MBA em Planejamento e Gestão de Negócios;241;R. Norberto Eduardo Weihermann, 230;89288-385;São Bento do Sul;SC;12/10/2021;2;4;4.1;2;Não Definido;440;4;Não
382;Administração de Pessoal, Rotinas Trabalhistas e eSocial;241;Rua Rio do Sul, 270;89202-201;Joinville;SC;12/10/2021;2;3;3.3;2;Não Definido;360;4;Não
383;Consultoria Empresarial;241;Rua Rio do Sul, 270;89202-201;Joinville;SC;12/10/2021;2;3;3.2;2;Não Definido;360;4;Não
384;Desenvolvimento Gerencial e Gestão de Pessoas;241;Rua Rio do Sul, 270;89202-201;Joinville;SC;12/10/2021;2;3;3.3;2;Não Definido;360;4;Não
385;Gestão Ágil e Gerenciamento de Projetos;241;Rua Rio do Sul, 270;89202-201;Joinville;SC;12/10/2021;2;4;4.4;2;Não Definido;360;4;Não
386;Gestão de Cadeia Logística e de Suprimentos;241;Rua Rio do Sul, 270;89202-201;Joinville;SC;12/10/2021;2;4;4.6;2;Não Definido;360;4;Não
387;Gestão de Competências Corporativas;241;Rua Rio do Sul, 270;89202-201;Joinville;SC;12/10/2021;2;4;4.4;2;Não Definido;360;4;Não
388;Gestão de Vendas e Negociação Comercial;241;Rua Rio do Sul, 270;89202-201;Joinville;SC;12/10/2021;2;2;2.4;2;Não Definido;360;4;Não
389;Gestão Econômica e Financeira Avançada;241;Rua Rio do Sul, 270;89202-201;Joinville;SC;12/10/2021;2;1;1.1;2;Não Definido;360;4;Não
390;Gestão em Comércio Exterior;241;Rua Rio do Sul, 270;89202-201;Joinville;SC;12/10/2021;2;2;2.6;2;Não Definido;360;4;Não
391;MBA em Planejamento e Gestão de Negócios;241;Rua Rio do Sul, 270;89202-201;Joinville;SC;12/10/2021;2;4;4.4;2;Não Definido;440;4;Não
392;Curso de Gestão da Qualidade e Produtividade;241;;;;SC;12/10/2021;1;4;4.4;2;3300;364;4;Sim
393;Gestão de Operações Logísticas;241;;;;SC;12/10/2021;1;4;4.6;2;3300;364;4;Sim
394;Gestão de Projetos;241;;;;SC;12/10/2021;1;4;4.1;2;3300;364;4;Sim
395;Gestão em Vendas;241;;;;SC;12/10/2021;1;2;2.4;2;3300;364;4;Sim
396;Gestão Estratégica de Marketing;241;;;;SC;12/10/2021;1;2;2.7;2;3300;364;4;Sim
397;Gestão Estratégica de Negócios;241;;;;SC;12/10/2021;1;5;5.1;2;3300;364;4;Sim
398;Gestão Estratégica de Pessoas;241;;;;SC;12/10/2021;1;3;3.3;2;3300;364;4;Sim
399;Gestão Financeira;241;;;;SC;12/10/2021;1;1;1.1;2;3300;364;4;Sim
400;MBA em Desenvolvimento de Competências Gerenciais;241;;;;SC;12/10/2021;1;3;3.2;2;3298,5;444;4;Sim
401;MBA em Gestão de Custos;241;;;;SC;12/10/2021;1;2;2.5;2;3735;444;4;Sim
402;MBA em Gestão de Projetos;241;;;;SC;12/10/2021;1;4;4.1;2;3735;444;4;Sim
403;MBA em Gestão de Recursos Humanos;241;;;;SC;12/10/2021;1;3;3.3;2;3735;444;4;Sim
404;MBA em Gestão de Suprimentos;241;;;;SC;12/10/2021;1;4;4.3;2;3298,5;444;4;Sim
405;MBA em Gestão de Vendas e Negociações Baseadas em Resultados;241;;;;SC;12/10/2021;1;2;2.4;2;3298,5;444;4;Sim
406;MBA em Gestão Empresarial;241;;;;SC;12/10/2021;1;4;4.1;2;3735;444;4;Sim
407;MBA em Liderança e Inovação;241;;;;SC;12/10/2021;1;4;4.4;2;3298,5;444;4;Sim
408;MBA em Marketing Digital;241;;;;SC;12/10/2021;1;2;2.7;2;3735;444;4;Sim
409;MBA em Operações Logísticas e Supply Chain;241;;;;SC;12/10/2021;1;4;4.6;2;3735;444;4;Sim
410;Gest?o Financeira;234;;;;;12/10/2021;4;1;1.1;1;Gratuito;20;2;Sim
411;Logística;234;;;;;12/10/2021;4;4;4.6;1;Gratuito;20;2;Sim
412;Administração de Pessoas;234;;;;;12/10/2021;4;3;3.3;2;2330,4;360;2;Sim
413;Administração de Recursos e Vantagem Competitiva;234;;;;;12/10/2021;4;4;4.3;2;2563,4;360;3;Sim
